Unnamed: 0,hostname,phagename,infection,k3dist,k6dist,GCdiff,Homology,pairs,data,Codon_Frq_Slope,Codon_Frq_R2,Codon_Frq_Cosine,AA_Frq_Slope,AA_Frq_R2,AA_Frq_Cosine,RSCU_Slope,RSCU_R2,RSCU_Cosine,virusTAAI_hosttRNA,virusTAAI_totaltRNA,virusTCAI_hosttRNA,virusTCAI_totaltRNA
5311,Vibrio parahaemolyticus,MG592472.1,NoInf,0.0383603982841835,0.128349147249261,-0.988805182142706,0,MG592472.1:Vibrio parahaemolyticus,NahantCollection,0.14684474654399216,0.2851876351923863,0.9712104940021629,0.023003455338443723,0.6670008216557909,0.6962456081584361,0.4468703416259554,0.8045871311743367,0.5117739960637461,0.48766280271354356,0.05460060439570835,0.8404177810289909,0.12266948210620332
5312,Vibrio sp. 10N.1,MG592472.1,NoInf,0.0429497973720837,0.131406893962794,0.430838761404701,0,MG592472.1:Vibrio sp. 10N.1,NahantCollection,0.3496270727665709,0.23988907659438918,0.21913982160910106,0.7901570246804847,0.8801684354933967,0.1294962037870272,0.15375550258018256,0.09119863859411381,0.018782565260625717,0.1275987467161891,0.5461935964742554,0.9802743333197061,0.987928656482467
5313,Vibrio sp. 10N.2,MG592472.1,NoInf,0.0458650396886259,0.140773277659188,0.0403089672357595,0,MG592472.1:Vibrio sp. 10N.2,NahantCollection,0.4724950283611862,0.01119230867901333,0.21583099925991456,0.5674748516508671,0.32942343047060774,0.46206743568996256,0.003983789961414019,0.207705551955789,0.07148286616282906,0.43944505370309206,0.8051426384960376,0.7821981872509653,0.6342760780891098
5314,Vibrio sp. 10N.3,MG592472.1,NoInf,0.0479332526529602,0.137742008169146,0.0482045819383288,0,MG592472.1:Vibrio sp. 10N.3,NahantCollection,0.2736761874323056,0.9264801291551022,0.02078941340396434,0.006207279673749899,0.20749682938764946,0.6051031999517437,0.09449124328985337,0.14070077940189318,0.06313044823819758,0.9678890360300481,0.770579310786843,0.7572676693203675,0.4202399681169827
5315,Vibrio sp. 10N.4,MG592472.1,NoInf,0.0488133322237987,0.14301765068747,0.246081379054829,0,MG592472.1:Vibrio sp. 10N.4,NahantCollection,0.8768653843132058,0.04523649203841218,0.04501964080598975,0.24310244295062167,0.3954809938838193,0.992365617775843,0.3413752863601982,0.04695941637773626,0.58319992287719,0.28473109242417693,0.48853946006336846,0.05838577312754534,0.9135052348062598
5316,Vibrio sp. 10N.5,MG592472.1,NoInf,0.0471877819270723,0.150534006213572,3.31894208582349,0,MG592472.1:Vibrio sp. 10N.5,NahantCollection,0.8972702932167229,0.8454985790225429,0.9189481151467257,0.3249392117099845,0.03847301973293216,0.3063584845099545,0.48608678310057307,0.7063577979522052,0.49177259117443795,0.7106467536458841,0.4733198181715107,0.28525469554394456,0.9538919594582156
5317,Vibrio sp. F12,MG592472.1,NoInf,0.0450377218909885,0.136289825319601,0.123836124763102,0,MG592472.1:Vibrio sp. F12,NahantCollection,0.2625467941047316,0.4949168012522317,0.760458734171751,0.8380223107393151,0.5847363954409485,0.09380213604817289,0.46553859245910456,0.8317095538073898,0.3768227027142318,0.991865279199756,0.7870583846124201,0.7013857727458059,0.31445048709097334
5318,Vibrio sp. F13,MG592472.1,NoInf,0.0423762074692258,0.133265116537079,-0.0648801781485915,0,MG592472.1:Vibrio sp. F13,NahantCollection,0.5434678983406103,0.3922623927019543,0.5488544208190879,0.6237170631078457,0.31462436342949307,0.8723703986991643,0.0999543045658744,0.41321130927175764,0.7209260195197724,0.5675700033655094,0.8207577373221555,0.3587465031694177,0.39643334765469396
5319,Vibrio splendidus,MG592472.1,NoInf,0.0432906328625544,0.134320689042807,0.373392524339444,0,MG592472.1:Vibrio splendidus,NahantCollection,0.2110781953071854,0.4912203279186005,0.989237151058052,0.11783466536992238,0.5210861472463193,0.2468369324812668,0.3261977014799581,0.5865531213241905,0.6333894336021877,0.5892237299720516,0.6064901140910323,0.10215984947142898,0.15795334072970502
5320,Vibrio tasmaniensis,MG592472.1,NoInf,0.0416747438674719,0.132866431094553,0.79862947284311,0,MG592472.1:Vibrio tasmaniensis,NahantCollection,0.8853545881019498,0.6381028069076362,0.5407161879457184,0.7917516550795287,0.8936997444973944,0.6285860384831732,0.09893268468174066,0.7518509585394298,0.44345273441362465,0.2648786470534632,0.04332863419751776,0.9048743204400975,0.42812612381566095
5321,Vibrio vulnificus,MG592472.1,NoInf,0.0389693207610797,0.139733802471489,-2.71332922762333,0,MG592472.1:Vibrio vulnificus,NahantCollection,0.9056961931742666,0.4276349624542377,0.3409574533009093,0.013056467028525587,0.9972573043072381,0.17353977657666197,0.7659898060687761,0.10574712185697532,0.8276767477179998,0.7547869178206019,0.982695528328703,0.4429969547405146,0.7483143943189671
5322,Aliivibrio fischeri,MG592473.1,NoInf,0.266648536961574,0.284805349157357,-1.59403350781087,0,MG592473.1:Aliivibrio fischeri,NahantCollection,0.7325307354687931,0.11381425630332132,0.4495656097500078,0.25442740460770763,0.24594976275842373,0.08684224994815815,0.7165416823824241,0.667410780023409,0.8962328388909729,0.19461542545214838,0.8441687872002399,0.8989692500814236,0.42209883826692784
5323,Enterovibrio norvegicus,MG592473.1,Inf,0.314109704350624,0.323522676386583,-10.4159137356099,0,MG592473.1:Enterovibrio norvegicus,NahantCollection,0.6762475102012238,0.18064125047141266,0.41705106800560776,0.35841834069579426,0.3884050303976291,0.1655755093939455,0.5573195588032082,0.6226336231858731,0.9714152153055077,0.02115743209963905,0.232298727898396,0.3176449120222815,0.3147231176308606
5324,Shewanella sp. 10N.6,MG592473.1,NoInf,0.438582222929375,0.401294208659498,-4.29261987071568,0,MG592473.1:Shewanella sp. 10N.6,NahantCollection,0.33592720799129483,0.18752257527637362,0.16154215920255355,0.9567168205761901,0.7566722279535008,0.44941263963702394,0.4662753967560024,0.2309700374452005,0.02032108810262323,0.6078334610275422,0.24096185238628842,0.0062823658985941,0.5242581504518802
5325,Shewanella sp. 10N.7,MG592473.1,NoInf,0.380651828393027,0.357690223176006,-3.20838769827272,0,MG592473.1:Shewanella sp. 10N.7,NahantCollection,0.8898162385812372,0.7852222755372862,0.14828534315125053,0.5939534239253202,0.1849642426757928,0.6783034107373922,0.6486008002892134,0.713891506666728,0.31943617840211436,0.17685732831060297,0.6882087393693177,0.34855476356428106,0.7983743169951407
5326,Vibrio alginolyticus,MG592473.1,NoInf,0.297085535738835,0.306851368593681,-7.20611581669997,0,MG592473.1:Vibrio alginolyticus,NahantCollection,0.6179511285715588,0.6903136998104255,0.6414159036780214,0.7671912532827091,0.5070902964377001,0.30940962240613545,0.5716267123659152,0.797307592055065,0.6748923882840765,0.7689756229755353,0.40608852241590543,0.8061865580861102,0.23467500395862906
5327,Vibrio anguillarum,MG592473.1,NoInf,0.365958738579933,0.361726952084233,-7.21448909445633,0,MG592473.1:Vibrio anguillarum,NahantCollection,0.8183406659463228,0.49343669442308913,0.014110698663842958,0.18571310995558155,0.12055914363164288,0.05138763730887064,0.8392034384797047,0.19313513920968384,0.779613109982148,0.4538420794692184,0.04149607799451238,0.01543836434438961,0.17766434729427683
5328,Vibrio breoganii,MG592473.1,NoInf,0.270969036897017,0.296348467138346,-8.1397827375238,0,MG592473.1:Vibrio breoganii,NahantCollection,0.5065092356247534,0.46020959933609495,0.8390780023438009,0.4297498479122914,0.5740060142726332,0.6891005485873914,0.028098172159594648,0.5003272512221265,0.23713532609732035,0.9897686127297859,0.5419006818513021,0.1825193823198149,0.8083109988569724
5329,Vibrio cyclitrophicus,MG592473.1,NoInf,0.268971156653982,0.290755435615543,-6.01575805908639,0,MG592473.1:Vibrio cyclitrophicus,NahantCollection,0.012873449823953553,0.7907468794143793,0.9792054491597997,0.45106583843381864,0.9893657475307619,0.4215075848193093,0.9097372006690934,0.6956443129168243,0.21347553737256597,0.8876687832542554,0.6364513601395497,0.6109009417156074,0.8359378021673285
5330,Vibrio kanaloae,MG592473.1,NoInf,0.265944483400211,0.290037754475985,-6.10862901449806,0,MG592473.1:Vibrio kanaloae,NahantCollection,0.3183755045121386,0.9616023962123555,0.8873435647824206,0.26600471404060555,0.8661855854866896,0.12780591347880566,0.5393196197907206,0.739367695658009,0.9137184493990399,0.5553665267147887,0.7911974141245293,0.7977972100968747,0.794077539590663
5331,Vibrio lentus,MG592473.1,NoInf,0.266975171089054,0.293636638371494,-6.74147832310805,0,MG592473.1:Vibrio lentus,NahantCollection,0.38554946165340853,0.9523488588488968,0.5356789012522596,0.24154777390818305,0.8843126495078091,0.16361563414803593,0.7018051227773299,0.8217658148545672,0.9333615935182303,0.6062715337408361,0.4387778788049468,0.08520197681922159,0.49761748269300976
5332,Vibrio parahaemolyticus,MG592473.1,NoInf,0.292178626220661,0.302446997918098,-8.03574724580365,0,MG592473.1:Vibrio parahaemolyticus,NahantCollection,0.9893270661863413,0.9439485996471748,0.008374269423799707,0.989631830200908,0.6416216138135468,0.44523407500279943,0.47170256196816784,0.11945986002758946,0.05099400077749916,0.6535828534064553,0.8197553483222815,0.07100871872895986,0.799922217622764
5333,Vibrio sp. 10N.1,MG592473.1,NoInf,0.254706728870587,0.28242512135171,-6.61610330225624,0,MG592473.1:Vibrio sp. 10N.1,NahantCollection,0.9517544745021219,0.10793379304386741,0.8479946322185391,0.6918077989786033,0.3825284882122375,0.7050437322174131,0.21497259536623292,0.9841093008370182,0.6142231988574257,0.9071026104571306,0.4402914195624702,0.8531671166149345,0.0745896077390259
5334,Vibrio sp. 10N.2,MG592473.1,NoInf,0.35275410568779,0.349238157673166,-7.00663309642518,0,MG592473.1:Vibrio sp. 10N.2,NahantCollection,0.5074182297684379,0.7799092479915444,0.680041748835549,0.22828909624560056,0.08095363998476035,0.9727784139757832,0.21810740762894587,0.4481887703058288,0.6132040404897935,0.47751024631262695,0.8891623278469575,0.8798588622788523,0.7731555955137248
5335,Vibrio sp. 10N.3,MG592473.1,NoInf,0.25936331322094,0.288776824631072,-6.99873748172261,0,MG592473.1:Vibrio sp. 10N.3,NahantCollection,0.9969674334214512,0.43896615998669297,0.9826265343146545,0.2879383330827209,0.45795125460928665,0.7217553506790249,0.4222283261376194,0.5951224327292287,0.9310922145009681,0.6523093772418016,0.2440345094742863,0.8904049267452744,0.889486957196382
5336,Vibrio sp. 10N.4,MG592473.1,NoInf,0.298543899551482,0.321619650763645,-6.80086068460611,0,MG592473.1:Vibrio sp. 10N.4,NahantCollection,0.9910638361897522,0.13946625291246695,0.3887491573034093,0.9782499555592805,0.9269822673451876,0.31454470956278324,0.2633280374529685,0.6467048475208071,0.39482525434957816,0.3316685890087786,0.8893777148332956,0.470591550287242,0.7976980076494715
5337,Vibrio sp. 10N.5,MG592473.1,NoInf,0.333319908859935,0.331797213317764,-3.72799997783746,0,MG592473.1:Vibrio sp. 10N.5,NahantCollection,0.3896718390039863,0.8258549545119012,0.19336176483286371,0.1595906341628539,0.3934930881632269,0.31416157417619284,0.6692725408900768,0.9512587012985121,0.2342382641826133,0.8807604297325551,0.08700975527735288,0.1847492536762646,0.5405845614030234
5338,Vibrio sp. F12,MG592473.1,NoInf,0.261699317794891,0.288847868237419,-6.92310593889784,0,MG592473.1:Vibrio sp. F12,NahantCollection,0.5823034266626397,0.8628063759271907,0.97751702755092,0.09934820096254637,0.1972625287423163,0.20650227835548862,0.8582053059078738,0.1305930193950836,0.8344257525205097,0.03538515405604703,0.014819918043795899,0.3292865382619796,0.725725032220677
5339,Vibrio sp. F13,MG592473.1,NoInf,0.267419109339722,0.292397664881435,-7.11182224180953,0,MG592473.1:Vibrio sp. F13,NahantCollection,0.5713147841262255,0.8482906904419095,0.5191295182220032,0.8521106867543774,0.7741607116146386,0.9768196347883092,0.6183097374150527,0.62207183888964,0.007562921010663248,0.30762514054456636,0.5222312232880616,0.0023237814185200767,0.31117340695215656
5340,Vibrio splendidus,MG592473.1,NoInf,0.270134045865917,0.29580847183215,-6.6735495393215,0,MG592473.1:Vibrio splendidus,NahantCollection,0.10918043713953907,0.03915156898107064,0.7658190108129577,0.9101648293324319,0.9306093264809939,0.9099072063999458,0.6942259453554716,0.7621563006964046,0.5666595187811558,0.3335255338932206,0.38839514560859567,0.2918426761252051,0.043569132105201414
5341,Vibrio tasmaniensis,MG592473.1,NoInf,0.265336348678463,0.289681551785848,-6.24831259081783,0,MG592473.1:Vibrio tasmaniensis,NahantCollection,0.8887673602400233,0.22667226628268944,0.49902040729212127,0.15298521612471283,0.25038935028133413,0.14020678421889077,0.4720261144815102,0.2057378287780255,0.9575040352748084,0.2383300819434503,0.5291332946892636,0.9483471985293702,0.6315379802316647
5342,Vibrio vulnificus,MG592473.1,NoInf,0.324282839765316,0.345619680073798,-9.76027129128427,0,MG592473.1:Vibrio vulnificus,NahantCollection,0.11833174740479036,0.5211650329850311,0.5461409441079819,0.2205625356573261,0.5554111651072667,0.5201359944122579,0.2509773839936674,0.6259928402306495,0.32285626190406624,0.12662861595681263,0.6573044039021291,0.5033433669541596,0.9750827009694626
5343,Aliivibrio fischeri,MG592474.1,NoInf,0.334439521900141,0.413105656352991,2.77193844788102,0,MG592474.1:Aliivibrio fischeri,NahantCollection,0.5665789950743682,0.16433700862412104,0.7071060312548493,0.18321408145477858,0.2069241941806349,0.18995958715058925,0.17281253089108595,0.13091192035250088,0.91630209309346,0.6104489406469716,0.2659894368119572,0.6535618777241349,0.30842400823622007
5344,Enterovibrio norvegicus,MG592474.1,NoInf,0.271810042586173,0.371990848242404,-6.04994177991802,0,MG592474.1:Enterovibrio norvegicus,NahantCollection,0.8969818297440637,0.9014673520822752,0.3247835314894765,0.376454464923471,0.8177686745524841,0.07882961373432118,0.8008419608443398,0.08199065806892458,0.34624018273933443,0.4546929872350899,0.6020041025447788,0.31500923219222776,0.48036159963274283
5345,Shewanella sp. 10N.6,MG592474.1,NoInf,0.315713676408466,0.393351686437339,0.0733520849762073,0,MG592474.1:Shewanella sp. 10N.6,NahantCollection,0.16436649779679668,0.6503808966885358,0.5740242443706441,0.6037966106879368,0.9944189395570704,0.7809103836921714,0.2661938974973552,0.5413998084897673,0.9516367322361473,0.6773536834472061,0.4849520889411705,0.4667630089713233,0.709872873091361
5346,Shewanella sp. 10N.7,MG592474.1,NoInf,0.330602014543666,0.399860094077946,1.15758425741917,0,MG592474.1:Shewanella sp. 10N.7,NahantCollection,0.9118266934011724,0.33469170137034066,0.6277348446786712,0.8404126275302195,0.27631231990866556,0.8533837755822016,0.7305233448654086,0.20260844497943165,0.9167893979398422,0.7047566232005782,0.5929561120412776,0.4963155129458945,0.8889364736752526
5347,Vibrio alginolyticus,MG592474.1,NoInf,0.265259036138608,0.365308158817284,-2.84014386100808,0,MG592474.1:Vibrio alginolyticus,NahantCollection,0.4366172001890666,0.6455963600322046,0.3933395855425178,0.6706371737733402,0.5672794985793242,0.9368681021135262,0.6037399192917754,0.7876587091190766,0.5810828292715108,0.4748352072410382,0.6014883915409562,0.17678160010472255,0.640106545514651
5348,Vibrio anguillarum,MG592474.1,NoInf,0.243256440687892,0.356650407642635,-2.84851713876444,0,MG592474.1:Vibrio anguillarum,NahantCollection,0.7625265744053109,0.8769608890180327,0.2866501756338127,0.8192013085682945,0.2744001552805668,0.05300123798104095,0.04308113373572997,0.156708545897148,0.9788257345475325,0.5800669597756346,0.8442355750617345,0.9676147691365552,0.3174268304776642
5349,Vibrio breoganii,MG592474.1,NoInf,0.388748965824846,0.425496341763917,-3.77381078183191,0,MG592474.1:Vibrio breoganii,NahantCollection,0.851872423699708,0.36540414570709734,0.17024597299870392,0.32692599881910167,0.4955477838818628,0.689381005553099,0.7948400988035532,0.7731878437022102,0.462179298886366,0.35412985332248437,0.23045163944781688,0.18964420055890885,0.6818506223343682
5350,Vibrio cyclitrophicus,MG592474.1,Inf,0.307419315590224,0.385347488382596,-1.6497861033945,0,MG592474.1:Vibrio cyclitrophicus,NahantCollection,0.5770910328894102,0.4592265794334972,0.016980378893390546,0.07510951306735125,0.8770178780570422,0.9789208540537727,0.050687399181024495,0.14520635419746541,0.897200556637934,0.8596053853985789,0.7036297805015859,0.34342099778055724,0.6586626465104795
5351,Vibrio kanaloae,MG592474.1,NoInf,0.304089294206135,0.385340830674394,-1.74265705880617,0,MG592474.1:Vibrio kanaloae,NahantCollection,0.4649208153527845,0.5899230112211729,0.1179305508598062,0.8374747173479633,0.33159077543973825,0.82696940669036,0.7351069677998946,0.003373319400268193,0.34679012535223064,0.5985417345434029,0.9749456071298952,0.8632647076707473,0.9932808828819251
5352,Vibrio lentus,MG592474.1,Inf,0.311323923615545,0.38802960209268,-2.37550636741616,0,MG592474.1:Vibrio lentus,NahantCollection,0.9524173983812615,0.06751347311490419,0.3242825882774043,0.8850556610434454,0.36455631385837783,0.1478144118021555,0.6467229668758298,0.26953952364491285,0.7188206524852162,0.5037777768906978,0.21824311317483913,0.8790450828057588,0.009219281789130451
5353,Vibrio parahaemolyticus,MG592474.1,NoInf,0.257620257419656,0.362979367343154,-3.66977529011176,0,MG592474.1:Vibrio parahaemolyticus,NahantCollection,0.9279104219095463,0.4458191506634682,0.37459615269888735,0.0025314624802421637,0.1913083880807923,0.8187788387218589,0.8895414591872536,0.6681109367273959,0.7912351218515458,0.46842303946244435,0.5699164416107064,0.9352359038548537,0.4104338358248487
5354,Vibrio sp. 10N.1,MG592474.1,NoInf,0.32184595260718,0.390444710055673,-2.25013134656435,0,MG592474.1:Vibrio sp. 10N.1,NahantCollection,0.61308729210863,0.6204444989675857,0.44766370335100736,0.8203188110474084,0.2078238543850046,0.6478942591396332,0.8207514595134932,0.1423812712759882,0.2709626434091349,0.79539936228735,0.11453088420087876,0.435794997288799,0.7118383903523858
5355,Vibrio sp. 10N.2,MG592474.1,NoInf,0.248861125580614,0.362709951391069,-2.64066114073329,0,MG592474.1:Vibrio sp. 10N.2,NahantCollection,0.4179333150714274,0.6781113337895829,0.13536132275032786,0.1761179670476143,0.10082422855464324,0.7548241660148878,0.6989711275752148,0.038892965343675145,0.4825383381860693,0.01158522619210034,0.46901502556237695,0.11481940266371027,0.163728446977638
5356,Vibrio sp. 10N.3,MG592474.1,NoInf,0.330620953125399,0.395354312570542,-2.63276552603072,0,MG592474.1:Vibrio sp. 10N.3,NahantCollection,0.090838770702377,0.16181587245407902,0.35153722298280266,0.5925611153236705,0.3416099979051056,0.4504809044462589,0.23964319911034615,0.2951845716526784,0.7036881465264064,0.28674892895538673,0.5852548629969266,0.35449614573044197,0.10284875914436242
5357,Vibrio sp. 10N.4,MG592474.1,NoInf,0.28631964451229,0.376330701781668,-2.43488872891422,0,MG592474.1:Vibrio sp. 10N.4,NahantCollection,0.4467666585602481,0.715292849798491,0.13544290124332803,0.47371287905373594,0.0757639264986747,0.9166226637177771,0.9527829420220464,0.6238935566386689,0.2279151953925428,0.5496622855889587,0.08285054194894126,0.4410174669472321,0.701938332287882
5358,Vibrio sp. 10N.5,MG592474.1,NoInf,0.327379699443702,0.408645742507945,0.637971977854434,0,MG592474.1:Vibrio sp. 10N.5,NahantCollection,0.5054954133656528,0.21511012060411216,0.5919854277617058,0.0651740688714787,0.25766887061049837,0.37740536887843423,0.2241545223356448,0.5986145245728104,0.830723369793674,0.4751886595062226,0.05528237624178289,0.20347871401449558,0.22726083694562238
5359,Vibrio sp. F12,MG592474.1,Inf,0.323046100395617,0.393241731946233,-2.55713398320595,0,MG592474.1:Vibrio sp. F12,NahantCollection,0.6531528315558226,0.3373808325132599,0.8808596674626685,0.601541704383185,0.4271615586077038,0.8524032971859269,0.0015673174546663171,0.7346080303208674,0.027845741397567125,0.09395798987788329,0.843979357732243,0.41666997566480934,0.6350114888106272
5360,Vibrio sp. F13,MG592474.1,NoInf,0.313527426193601,0.389180022997575,-2.74585028611764,0,MG592474.1:Vibrio sp. F13,NahantCollection,0.9522593842893119,0.890188883648359,0.7992969385618215,0.5809979069285128,0.26534084046114537,0.8455065500131483,0.18051530571176044,0.6702659488958501,0.15767295225686095,0.5194051455822712,0.46492221573106096,0.8416265044406563,0.9887108489948664
5361,Vibrio splendidus,MG592474.1,Inf,0.310640015049575,0.387551475817686,-2.30757758362961,0,MG592474.1:Vibrio splendidus,NahantCollection,0.5354658336940675,0.7006261939146995,0.9066628379372137,0.9287611331493134,0.893550368156869,0.6343976450998753,0.6501954285746981,0.7803978968747569,0.49163588225404153,0.39683457105916553,0.07016651864561807,0.284887100578203,0.44890873693052424
5362,Vibrio tasmaniensis,MG592474.1,NoInf,0.305587788813476,0.38490061425051,-1.88234063512594,0,MG592474.1:Vibrio tasmaniensis,NahantCollection,0.2807566291305372,0.3184450818701162,0.07221780599336547,0.12014927651179608,0.7751767661391539,0.8264388939887357,0.2726669833729932,0.2503473300928716,0.8214354881031695,0.30020197116093605,0.7998760888932975,0.7790883952550003,0.08824203739462044
5363,Vibrio vulnificus,MG592474.1,NoInf,0.259104263786059,0.366877386376399,-5.39429933559238,0,MG592474.1:Vibrio vulnificus,NahantCollection,0.7446659432395116,0.6746603342307833,0.718218440820127,0.37363132248322195,0.21065912070140558,0.9015258255128612,0.2374427883140735,0.8259670791767157,0.6158873478559712,0.01054310580837392,0.8451908636718063,0.9133644511172785,0.3862236607858567
5364,Aliivibrio fischeri,MG592475.1,NoInf,0.484196273123555,0.417777137999011,9.68181494414113,0,MG592475.1:Aliivibrio fischeri,NahantCollection,0.3709456840389801,0.24870477741868358,0.2388639367890294,0.6210011209426126,0.8533224529154484,0.5227331559289355,0.8013268655465713,0.8349133606672273,0.18804399659731386,0.45323451098328726,0.5923768997040426,0.49262143758518506,0.6160995847162833
5365,Enterovibrio norvegicus,MG592475.1,NoInf,0.422185274302912,0.398128423500826,0.859934716342089,0,MG592475.1:Enterovibrio norvegicus,NahantCollection,0.8288611245959736,0.8520564570768558,0.7234982209705577,0.6992002263801695,0.4332456644540783,0.17820141394811706,0.8793189207323103,0.9577661438457445,0.8136144271138422,0.22784432156982426,0.8997517419686558,0.41907006579228845,0.3587196836366269
5366,Shewanella sp. 10N.6,MG592475.1,NoInf,0.552373728867587,0.475757027898098,6.98322858123632,0,MG592475.1:Shewanella sp. 10N.6,NahantCollection,0.5397114585436216,0.9265788445274303,0.944422721186069,0.20820146564950925,0.41342847389882165,0.4568000432937046,0.7032700020477116,0.009314028456777756,0.17746424574489517,0.03361121915028409,0.07093127893281992,0.14223228681203115,0.8565612280698098
5367,Shewanella sp. 10N.7,MG592475.1,NoInf,0.52313323260405,0.452011866901658,8.06746075367928,0,MG592475.1:Shewanella sp. 10N.7,NahantCollection,0.3552454250394208,0.2979305542416377,0.4140512542796423,0.8461661217431655,0.5667828689394689,0.6329544940729702,0.9164376012623087,0.5079309647260289,0.7121531508801209,0.7872768508562379,0.9091273613104656,0.7409255796440527,0.5368823444984046
5368,Vibrio alginolyticus,MG592475.1,NoInf,0.405918711866214,0.384986999935889,4.06973263525203,0,MG592475.1:Vibrio alginolyticus,NahantCollection,0.5693187492350459,0.26330179345266813,0.411164251818915,0.5060651163949555,0.3560159538298464,0.6477097315974106,0.8192001482286064,0.9017142358877084,0.3346238672063744,0.04984040631695319,0.1931415943734025,0.9881104216611324,0.6660057314076901
5369,Vibrio anguillarum,MG592475.1,NoInf,0.482772151307236,0.440694549411839,4.06135935749567,0,MG592475.1:Vibrio anguillarum,NahantCollection,0.5019543951794665,0.6438252894154106,0.9050229148930807,0.318873829801378,0.16475291424893768,0.015176996776293139,0.3003020670039902,0.6629687943155071,0.13912970283792836,0.6593623517031076,0.6620660364123965,0.9759819987948827,0.15070539453274479
5370,Vibrio breoganii,MG592475.1,NoInf,0.545577000598932,0.461326707121304,3.13606571442821,0,MG592475.1:Vibrio breoganii,NahantCollection,0.6125666660002718,0.3204596479055556,0.10675897768642673,0.8752026338014175,0.39960703539913023,0.07249809670678542,0.025982800252013716,0.23391990636639315,0.5072750399504102,0.41100442945930316,0.777916688489413,0.6497258237679179,0.4644083976875001
5371,Vibrio cyclitrophicus,MG592475.1,NoInf,0.414887273965936,0.384407022956948,5.26009039286561,0,MG592475.1:Vibrio cyclitrophicus,NahantCollection,0.8892999090118879,0.6107966483422848,0.45162167302838785,0.47434200685005623,0.6300929892071274,0.6060443937461623,0.6022716698543275,0.06179684895079751,0.4204125391414859,0.44814012308734297,0.7638707484141857,0.08660361081023116,0.7798196695329531
5372,Vibrio kanaloae,MG592475.1,NoInf,0.42420272305039,0.391596579050632,5.16721943745394,0,MG592475.1:Vibrio kanaloae,NahantCollection,0.7426000607210012,0.8417371145263387,0.6646024902060379,0.004445009226194951,0.11947498568259629,0.6364735918806265,0.6116012464491261,0.09398417258883829,0.9999362640169593,0.8985303101679358,0.8524664843658021,0.8820547707921599,0.13080091582768705
5373,Vibrio lentus,MG592475.1,NoInf,0.407093089344685,0.380223520553054,4.53437012884395,0,MG592475.1:Vibrio lentus,NahantCollection,0.093961873033507,0.7501566557812087,0.29003833160447523,0.9221790507834237,0.15034304540909682,0.641231158597132,0.7360414825442858,0.025407021971629362,0.49502122947288374,0.29959948995656605,0.19540791838090765,0.6135301933711457,0.9270136640553565
5374,Vibrio parahaemolyticus,MG592475.1,NoInf,0.378074126674933,0.370816177495763,3.24010120614835,0,MG592475.1:Vibrio parahaemolyticus,NahantCollection,0.718206854706326,0.7780564733026918,0.01060676552800155,0.5254846228858189,0.2119993892692208,0.1607714935853357,0.07765532357081217,0.5328510463333648,0.944957449906156,0.567813952117871,0.39894571539889545,0.629217974459706,0.36173475988106596
5375,Vibrio sp. 10N.1,MG592475.1,NoInf,0.422495706792813,0.389154217738759,4.65974514969576,0,MG592475.1:Vibrio sp. 10N.1,NahantCollection,0.6599086495510815,0.9734712594694431,0.8375523103498206,0.3210196184781898,0.10894316296737516,0.49763440032277906,0.7366004338496146,0.7882722444512691,0.7525513040321898,0.40363067690508414,0.7923022857472106,0.3437932218573708,0.47928138256050146
5376,Vibrio sp. 10N.2,MG592475.1,NoInf,0.432349021542312,0.398138215429482,4.26921535552682,0,MG592475.1:Vibrio sp. 10N.2,NahantCollection,0.0013981265448299585,0.7266832985266972,0.6710651298135886,0.1295511133362962,0.45409865679692196,0.4237490061134208,0.18613180834006016,0.7432795714209863,0.728842885843257,0.49538758549281225,0.5286447716209141,0.9785518933275403,0.8823672687114367
5377,Vibrio sp. 10N.3,MG592475.1,NoInf,0.430646159422586,0.395341847290658,4.27711097022939,0,MG592475.1:Vibrio sp. 10N.3,NahantCollection,0.7214563435282161,0.8492523218054409,0.013302153924386273,0.027887016156941002,0.255837181683225,0.11676643839856216,0.16822502697171704,0.3407651516828346,0.0013591039143791006,0.9407461146147271,0.7893080463329089,0.4144405292922402,0.5963112204129524
5378,Vibrio sp. 10N.4,MG592475.1,NoInf,0.465882087404045,0.416796890690495,4.47498776734589,0,MG592475.1:Vibrio sp. 10N.4,NahantCollection,0.43434365549514276,0.8868221840616655,0.998300019011431,0.7016543880525481,0.09883606815923807,0.890618459971986,0.44066615554693234,0.3518162521467989,0.853096745357669,0.8836616080349085,0.26911174582998176,0.6175333501306358,0.06484057752178152
5379,Vibrio sp. 10N.5,MG592475.1,NoInf,0.505316797168773,0.439066011345261,7.54784847411455,0,MG592475.1:Vibrio sp. 10N.5,NahantCollection,0.5964966248364466,0.8241231809675241,0.9274018881102785,0.07422757858845186,0.7800723750433248,0.6646684112401382,0.9580281762736899,0.40362134336152145,0.49930099914506776,0.5343592860068517,0.7376272901739093,0.9614713048016933,0.08431927123449601
5380,Vibrio sp. F12,MG592475.1,NoInf,0.411673819317484,0.383437663582932,4.35274251305416,0,MG592475.1:Vibrio sp. F12,NahantCollection,0.779267386427429,0.8384486385603709,0.45617514002682746,0.010666063278853777,0.3862947683275557,0.19856388897689514,0.043350259369830724,0.615065290726751,0.8408160119371082,0.7852351566446262,0.21931593673425664,0.3483384934349103,0.7509610570869624
